Wikidata ID,Title,Link,Label,Layer,Score,Reason,Alternates,Provenance
Q516776,measurable function,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/MeasurableSpace/Defs.html#Measurable,measurable function,layer2.csv,1.000,exact_letters,Q9392172 (0.867; token_jaccard=0.67) Bochner measurable function [layer1.csv]; Q7624685 (0.867; token_jaccard=0.67) strongly measurable function [layer3.csv]; Q195174 (0.867; token_jaccard=0.67) weakly measurable function [layer3.csv],layer_match
Q4025690,positive measure,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Measure/MeasureSpaceDef.html#MeasureTheory.Measure,Strictly positive measure,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q827230,Lebesgue measure,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Measure/Haar/OfBasis.html#Real.measureSpace,Lebesgue measure,layer1.csv,1.000,exact_letters,Q25447455 (0.867; token_jaccard=0.67) Lebesgue outer measure [layer2.csv],layer_match
Q1591095,Hausdorff measure,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Measure/Hausdorff.html#MeasureTheory.Measure.hausdorffMeasure,Hausdorff measure,layer3.csv,1.000,exact_letters,,layer_match
Q565186,Hausdorff dimension,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Topology/MetricSpace/HausdorffDimension.html#dimH,Hausdorff dimension,layer3.csv,1.000,exact_letters,,layer_match
Q127915480,Giry monad,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Measure/GiryMonad.html#MeasureTheory.Measure.instMeasurableSpace,Giry monad,layer3.csv,1.000,exact_letters,,layer_match
Q1153584,monotone convergence theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Integral/Lebesgue/Sub.html#MeasureTheory.lintegral_iInf_ae,monotone convergence theorem,layer3.csv,1.000,exact_letters,,layer_match
Q1068118,Fatou's lemma,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Integral/Lebesgue/Add.html#MeasureTheory.lintegral_liminf_le,Fatou's lemma,layer2.csv,1.000,exact_letters,,layer_match
Q1530275,uniform integrability,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Function/UniformIntegrable.html#MeasureTheory.UniformIntegrable,uniform integrability,layer1.csv,1.000,exact_letters,,layer_match
Q305936,$L^p$ space,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Function/LpSpace/Basic.html#MeasureTheory.Lp,Lp space,layer2.csv,1.000,exact_letters,Q25109715 (0.867; token_jaccard=0.67) L∞ space [layer3.csv]; Q17118682 (0.867; token_jaccard=0.67) P-space [layer5.csv],layer_match
Q889019,Bochner integral,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Integral/Bochner/Basic.html#MeasureTheory.integral,Bochner integral,layer1.csv,1.000,exact_letters,,layer_match
Q1067156,dominated convergence theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Integral/DominatedConvergence.html#MeasureTheory.tendsto_integral_of_dominated_convergence,dominated convergence theorem,layer3.csv,1.000,exact_letters,,layer_match
Q1149022,Fubini's theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Integral/Prod.html#MeasureTheory.integral_prod,Fubini's theorem,layer3.csv,1.000,exact_letters,Q1841237 (0.840; token_jaccard=0.60) Fubini's theorem on differentiation [layer3.csv],layer_match
Q210857,convolution,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Convolution.html#MeasureTheory.convolution,convolution,layer3.csv,1.000,exact_letters,Q5166604 (1.000; exact_letters) convolution [layer3.csv],layer_match
Q338886,divergence theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Integral/DivergenceTheorem.html#MeasureTheory.integral_divergence_of_hasFDerivWithinAt_off_countable,divergence theorem,layer3.csv,1.000,exact_letters,,layer_match
Q913764,Cauchy integral formula,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Complex/CauchyIntegral.html#DiffContOnCl.circleIntegral_sub_inv_smul,Cauchy's integral formula,layer5.csv,0.900,token_jaccard=0.75,,layer_match
Q1050230,maximum modulus principle,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Complex/AbsMax.html#Complex.eventually_eq_of_isLocalMax_norm,maximum modulus principle,layer3.csv,1.000,exact_letters,Q1914255 (0.867; token_jaccard=0.67) maximum principle [layer5.csv],layer_match
Q4751162,analyticity of holomorphic functions,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Complex/CauchyIntegral.html#DifferentiableOn.analyticAt,Analyticity of holomorphic functions,layer3.csv,1.000,exact_letters,,layer_match
Q1341771,Schwarz lemma,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Complex/Schwarz.html#Complex.abs_le_abs_of_mapsTo_ball_self,Schwarz lemma,layer2.csv,1.000,exact_letters,,layer_match
Q1974087,removable singularity,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Complex/RemovableSingularity.html#Complex.differentiableOn_update_limUnder_insert_of_isLittleO,removable singularity,layer5.csv,1.000,exact_letters,,layer_match
Q4378868,Phragmen-Lindelöf principle,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Complex/PhragmenLindelof.html#PhragmenLindelof.horizontal_strip,Phragmén–Lindelöf principle,layer3.csv,1.000,exact_letters,,layer_match
Q192760,fundamental theorem of algebra,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Complex/Polynomial/Basic.html#Complex.isAlgClosed,fundamental theorem of algebra,layer3.csv,1.000,exact_letters,Q5508975 (0.920; token_jaccard=0.80) fundamental theorem of linear algebra [layer5.csv]; Q670235 (0.840; token_jaccard=0.60) fundamental theorem of arithmetic [layer3.csv]; Q114727911 (0.840; token_jaccard=0.60) Fundamental theorem of calculus [layer2.csv]; Q1217677 (0.840; token_jaccard=0.60) fundamental theorem of calculus [layer3.csv],layer_match
Q1369621,Schwartz space,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Distribution/SchwartzSpace.html#SchwartzMap,Schwartz space,layer1.csv,1.000,exact_letters,,layer_match
Q1072771,inversion formula,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Fourier/Inversion.html#Continuous.fourier_inversion,Möbius inversion formula,layer1.csv,0.867,token_jaccard=0.67,,layer_match
Q9363284,Riemann-Lebesgue lemma,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Fourier/RiemannLebesgueLemma.html#tendsto_integral_exp_inner_smul_cocompact,Riemann–Lebesgue lemma,layer2.csv,1.000,exact_letters,,layer_match
Q355020,probability measure,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Measure/Typeclasses/Probability.html#MeasureTheory.IsProbabilityMeasure,probability measure,layer5.csv,1.000,exact_letters,Q25377717 (0.867; token_jaccard=0.67) Sub-probability measure [layer4.csv],layer_match
Q625303,independent events,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Probability/Independence/Basic.html#ProbabilityTheory.iIndepSet,independent events,layer3.csv,1.000,exact_letters,,layer_match
Q327069,conditional probability,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Probability/ConditionalProbability.html#ProbabilityTheory.cond,conditional probability,layer2.csv,1.000,exact_letters,Q2300258 (0.867; token_jaccard=0.67) conditional probability distribution [layer3.csv],layer_match
Q772232,conditional expectation,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Function/ConditionalExpectation/Basic.html#MeasureTheory.condExp,conditional expectation,layer5.csv,1.000,exact_letters,,layer_match
Q207522,probability density function,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Probability/Density.html#MeasureTheory.HasPDF,probability density function,layer2.csv,1.000,exact_letters,,layer_match
Q3075263,variance of a real-valued random variable,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Probability/Moments/Variance.html#ProbabilityTheory.variance,real-valued function of a real variable,layer4.csv,0.850,token_jaccard=0.62,,layer_match
Q5637553,convergence in probability,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Function/ConvergenceInMeasure.html#MeasureTheory.TendstoInMeasure,convergence in probability,layer4.csv,1.000,exact_letters,,layer_match
Q2899409,almost sure convergence,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/OuterMeasure/AE.html#MeasureTheory.ae,almost sure convergence,layer4.csv,1.000,exact_letters,,layer_match
Q15912343,convergence in distribution,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Measure/ProbabilityMeasure.html#MeasureTheory.ProbabilityMeasure.tendsto_iff_forall_integral_tendsto,Convergence in distribution,layer5.csv,1.000,exact_letters,,layer_match
Q25377495,strong law of large numbers,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Probability/StrongLaw.html#ProbabilityTheory.strong_law_ae,strong law of large numbers,layer3.csv,1.000,exact_letters,Q207952 (0.920; token_jaccard=0.80) law of large numbers [layer3.csv]; Q2912340 (0.867; token_jaccard=0.67) Law of truly large numbers [layer3.csv]; Q25377496 (0.867; token_jaccard=0.67) weak law of large numbers [layer3.csv],layer_match
Q534112,martingale,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Probability/Martingale/Basic.html#MeasureTheory.Martingale,martingale,layer1.csv,1.000,exact_letters,,layer_match
Q2027347,optional stopping theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Probability/Martingale/OptionalStopping.html#MeasureTheory.submartingale_iff_expected_stoppedValue_mono,optional stopping theorem,layer3.csv,1.000,exact_letters,,layer_match
Q1288707,stopping time,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Probability/Process/Stopping.html#MeasureTheory.IsStoppingTime,stopping time,layer5.csv,1.000,exact_letters,,layer_match
Q5872687,hitting time,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Probability/Process/HittingTime.html#MeasureTheory.hitting,hitting time,layer4.csv,1.000,exact_letters,,layer_match
Q382698,affine space,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Algebra/AddTorsor/Defs.html#AddTorsor,affine space,layer2.csv,1.000,exact_letters,Q3058163 (0.867; token_jaccard=0.67) eucidean affine space [layer3.csv],layer_match
Q382734,affine subspace,https://leanprover-community.github.io/mathlib4_docs/Mathlib/LinearAlgebra/AffineSpace/AffineSubspace/Defs.html#AffineSubspace,affine subspace,layer3.csv,1.000,exact_letters,,layer_match
Q809690,barycenter,https://leanprover-community.github.io/mathlib4_docs/Mathlib/LinearAlgebra/AffineSpace/Combination.html#Finset.affineCombination,barycenter,layer5.csv,1.000,exact_letters,,layer_match
Q746550,tangent bundle,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Geometry/Manifold/IsManifold/Basic.html#TangentBundle,tangent bundle,layer4.csv,1.000,exact_letters,Q5300098 (0.867; token_jaccard=0.67) double tangent bundle [layer5.csv]; Q3071328 (0.867; token_jaccard=0.67) unit tangent bundle [layer4.csv],layer_match
Q110535159,tangent map,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Geometry/Manifold/MFDeriv/Defs.html#tangentMap,tangent map,layer1.csv,1.000,exact_letters,,layer_match
Q5478310,Lie bracket of vector field,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Geometry/Manifold/VectorField/LieBracket.html#VectorField.mlieBracket,Lie bracket of vector fields,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q1151539,Jacobi/Leibniz identity,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Geometry/Manifold/VectorField/LieBracket.html#VectorField.leibniz_identity_mlieBracket,Jacobi identity,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q622679,Lie group,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Geometry/Manifold/Algebra/LieGroup.html#LieGroup,Lie group,layer3.csv,1.000,exact_letters,Q85739412 (0.867; token_jaccard=0.67) Abelian Lie group [layer5.csv]; Q3117687 (0.867; token_jaccard=0.67) commutative Lie group [layer2.csv]; Q3117689 (0.867; token_jaccard=0.67) compact Lie group [layer5.csv]; Q5156554 (0.867; token_jaccard=0.67) complex Lie group [layer4.csv],layer_match
Q12507,sphere,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Geometry/Manifold/Instances/Sphere.html#EuclideanSpace.instIsManifoldSphere,sphere,layer2.csv,1.000,exact_letters,Q744500 (1.000; exact_letters) Sphere [layer5.csv],layer_match
Q78240777,closed interval,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Geometry/Manifold/Instances/Real.html#instIsManifoldIcc,closed interval,layer4.csv,1.000,exact_letters,Q16708615 (0.867; token_jaccard=0.67) half-closed interval [layer5.csv]; Q115643611 (0.867; token_jaccard=0.67) left closed interval [layer5.csv]; Q115644632 (0.867; token_jaccard=0.67) right closed interval [layer5.csv],layer_match
Q658429,(smooth) vector bundle,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Geometry/Manifold/VectorBundle/Basic.html#ContMDiffVectorBundle,vector bundle,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q147978,Zariski topology,https://leanprover-community.github.io/mathlib4_docs/Mathlib/RingTheory/Spectrum/Prime/Topology.html#PrimeSpectrum.zariskiTopology,Zariski topology,layer1.csv,1.000,exact_letters,,layer_match
Q91438488,locally ringed space,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Geometry/RingedSpace/LocallyRingedSpace.html#AlgebraicGeometry.LocallyRingedSpace,locally ringed space,layer3.csv,1.000,exact_letters,Q168344 (0.867; token_jaccard=0.67) ringed space [layer3.csv],layer_match
Q111033323,scheme,https://leanprover-community.github.io/mathlib4_docs/Mathlib/AlgebraicGeometry/Scheme.html#AlgebraicGeometry.Scheme,Scheme,layer5.csv,1.000,exact_letters,Q1155772 (1.000; exact_letters) scheme [layer4.csv]; Q3951878 (1.000; exact_letters) scheme [layer2.csv],layer_match
Q64067920,infinite,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Fintype/Pigeonhole.html#Finite.exists_infinite_fiber,Infinite,layer5.csv,1.000,exact_letters,,layer_match
Q188276,strong pigeonhole principle,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Pigeonhole.html#Fintype.exists_lt_card_fiber_of_mul_lt_card,pigeonhole principle,layer4.csv,0.867,token_jaccard=0.67,,layer_match
Q536640,Hall's marriage theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Hall/Basic.html#Finset.all_card_le_biUnion_card_iff_exists_injective,Hall's marriage theorem,layer3.csv,1.000,exact_letters,,layer_match
Q2226786,Sperner's theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/SetFamily/LYM.html#IsAntichain.sperner,Sperner's theorem,layer3.csv,1.000,exact_letters,,layer_match
Q17156650,Sauer-Shelah lemma,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/SetFamily/Shatter.html#Finset.card_shatterer_le_sum_vcDim,Sauer–Shelah lemma,layer2.csv,1.000,exact_letters,,layer_match
Q3527102,Kruskal-Katona theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/SetFamily/KruskalKatona.html#Finset.kruskal_katona,Kruskal–Katona theorem,layer3.csv,1.000,exact_letters,,layer_match
Q15838309,simple graph,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/SimpleGraph/Basic.html#SimpleGraph,simple graph,layer5.csv,1.000,exact_letters,,layer_match
Q1065144,matching,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/SimpleGraph/Matching.html#SimpleGraph.Subgraph.IsMatching,matching,layer2.csv,1.000,exact_letters,Q122940417 (1.000; exact_letters) MATCHING [layer5.csv],layer_match
Q727035,adjacency matrix,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/SimpleGraph/AdjMatrix.html#SimpleGraph.adjMatrix,adjacency matrix,layer4.csv,1.000,exact_letters,Q7446630 (0.867; token_jaccard=0.67) Seidel adjacency matrix [layer3.csv],layer_match
Q1047749,Turán's theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/SimpleGraph/Extremal/Turan.html#SimpleGraph.isTuranMaximal_iff_nonempty_iso_turanGraph,Turán's theorem,layer3.csv,1.000,exact_letters,,layer_match
Q1295910,Regularity lemma,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/SimpleGraph/Regularity/Lemma.html#szemeredi_regularity,Szemerédi regularity lemma,layer4.csv,0.867,token_jaccard=0.67,,layer_match
Q1032886,Hales-Jewett theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/HalesJewett.html#Combinatorics.Line.exists_mono_in_high_dimension,Hales–Jewett theorem,layer3.csv,1.000,exact_letters,,layer_match
Q136089025,Hindman's theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Hindman.html#Hindman.FS_partition_regular,Hindman's theorem,layer3.csv,1.000,exact_letters,,layer_match
Q5171652,Corners theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/Corner/Roth.html#corners_theorem_nat,corners theorem,layer3.csv,1.000,exact_letters,,layer_match
Q5179256,Ruzsa covering lemma,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/RuzsaCovering.html#Set.ruzsa_covering_add,Covering lemma,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q5319493,Dyson transform,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/ETransform.html#Finset.addDysonETransform,Dyson's transform,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q136089055,Cauchy-Davenport theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Additive/CauchyDavenport.html#ZMod.cauchy_davenport,Cauchy–Davenport theorem,layer3.csv,1.000,exact_letters,Q53067086 (1.000; exact_letters) Cauchy–Davenport theorem [layer3.csv],layer_match
Q27948,list,https://leanprover-community.github.io/mathlib4_docs/Init/Prelude.html#List,list,layer3.csv,1.000,exact_letters,,layer_match
Q1224342,difference list,https://leanprover-community.github.io/mathlib4_docs/Batteries/Data/DList/Basic.html#Batteries.DList,difference list,layer4.csv,1.000,exact_letters,,layer_match
Q108739806,stream,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Stream/Defs.html#Stream',Stream,layer5.csv,1.000,exact_letters,Q618814 (1.000; exact_letters) stream [layer4.csv],layer_match
Q110832802,sequence,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Seq/Defs.html#Stream'.Seq,sequence,layer3.csv,1.000,exact_letters,Q133250 (1.000; exact_letters) sequence [layer2.csv]; Q1352777 (1.000; exact_letters) sequence [layer3.csv]; Q20820279 (1.000; exact_letters) Sequence [layer3.csv]; Q23767840 (1.000; exact_letters) Sequence [layer5.csv],layer_match
Q1514741,set,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Set/Defs.html#Set,set,layer3.csv,1.000,exact_letters,Q36161 (1.000; exact_letters) set [layer1.csv]; Q18385909 (1.000; token_jaccard=1.00) η set [layer5.csv],layer_match
Q272404,finite set,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Finset/Defs.html#Finset,finite set,layer3.csv,1.000,exact_letters,Q5737811 (0.867; token_jaccard=0.67) hereditarily finite set [layer4.csv],layer_match
Q29684847,multiset,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Multiset/Defs.html#Multiset,multiset,layer3.csv,1.000,exact_letters,Q864377 (1.000; exact_letters) multiset [layer1.csv],layer_match
Q109837757,tree,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Tree/Basic.html#Tree,Tree,layer5.csv,1.000,exact_letters,Q119132579 (1.000; exact_letters) tree [layer5.csv]; Q223655 (1.000; exact_letters) tree [layer3.csv]; Q272735 (1.000; exact_letters) tree [layer1.csv]; Q2859736 (1.000; exact_letters) tree [layer5.csv],layer_match
